upstox_ikey
BSE_EQ|IN1520190068
BSE_EQ|IN1520200016
BSE_EQ|IN1520200073
BSE_EQ|IN1520200081
BSE_EQ|IN1520200123
BSE_EQ|IN1520200131
BSE_EQ|IN1520200149
BSE_EQ|IN1520200156
BSE_EQ|IN1520200164
BSE_EQ|IN1520200172
BSE_EQ|IN1520200180
BSE_EQ|IN1520200206
BSE_EQ|IN1520200263
BSE_EQ|IN1520200271
BSE_EQ|IN1520200289
BSE_EQ|IN1520200297
BSE_EQ|IN1520200305
BSE_EQ|IN1520210015
BSE_EQ|IN1520210023
BSE_EQ|IN1520210056
BSE_EQ|IN1520210080
BSE_EQ|IN1520210106
BSE_EQ|IN1520210114
BSE_EQ|IN1520210122
BSE_EQ|IN1520210148
BSE_EQ|IN1520210197
BSE_EQ|IN1520210205
BSE_EQ|IN1520210213
BSE_EQ|IN1520210221
BSE_EQ|IN1520210239
BSE_EQ|IN1520220022
BSE_EQ|IN1520220030
BSE_EQ|IN1520220048
BSE_EQ|IN1520220055
BSE_EQ|IN1520220063
BSE_EQ|IN1520220071
BSE_EQ|IN1520220089
BSE_EQ|IN1520220097
BSE_EQ|IN1520220105
BSE_EQ|IN1520220113
BSE_EQ|IN1520220121
BSE_EQ|IN1520220139
BSE_EQ|IN1520220154
BSE_EQ|IN1520220162
BSE_EQ|IN1520220188
BSE_EQ|IN1520220204
BSE_EQ|IN1520220212
BSE_EQ|IN1520220220
BSE_EQ|IN1520220238
BSE_EQ|IN1520220246
BSE_EQ|IN1520220253
BSE_EQ|IN1520220279
BSE_EQ|IN1520220287
BSE_EQ|IN1520220295
BSE_EQ|IN1520220337
BSE_EQ|IN1520230013
BSE_EQ|IN1520230021
BSE_EQ|IN1520230039
BSE_EQ|IN1520230070
BSE_EQ|IN1520230104
BSE_EQ|IN1520230112
BSE_EQ|IN1520230120
BSE_EQ|IN1520230138
BSE_EQ|IN1520230146
BSE_EQ|IN1520230187
BSE_EQ|IN1520230195
BSE_EQ|IN1520230229
BSE_EQ|IN1520230237
BSE_EQ|IN1520230245
BSE_EQ|IN1520230260
BSE_EQ|IN1520230286
BSE_EQ|IN1520240012
BSE_EQ|IN1520240046
BSE_EQ|IN1520240061
BSE_EQ|IN1520240087
BSE_EQ|IN1520240103
BSE_EQ|IN1520240152
BSE_EQ|IN1520250144
BSE_EQ|IN1520250151
BSE_EQ|IN1520250177
BSE_EQ|IN1520250201
BSE_EQ|IN1520250268
BSE_EQ|IN1520250284
BSE_EQ|IN1520250359
BSE_EQ|IN1620230129
BSE_EQ|IN1620250291
BSE_EQ|IN1920170124
BSE_EQ|IN1920190080
BSE_EQ|IN1920190098
BSE_EQ|IN1920190106
BSE_EQ|IN1920200111
BSE_EQ|IN1920200145
BSE_EQ|IN1920200152
BSE_EQ|IN1920200160
BSE_EQ|IN1920200178
BSE_EQ|IN1920200244
BSE_EQ|IN1920200269
BSE_EQ|IN1920200285
BSE_EQ|IN1920200327
BSE_EQ|IN1920200343
BSE_EQ|IN1920200400
BSE_EQ|IN1920200459
BSE_EQ|IN1920200467
BSE_EQ|IN1920200475
BSE_EQ|IN1920200483
BSE_EQ|IN1920200491
BSE_EQ|IN1920200509
BSE_EQ|IN1920200525
BSE_EQ|IN1920200541
